"","state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","area","pop"
"1172","Maryland",24019,"Dorchester County",8764,6857,15977,1907,0.548538524128435,0.429179445452838,0.119359078675596,"Dorchester County, Maryland",32530
"1173","Maryland",24021,"Frederick County",63682,77675,145615,-13993,0.437331318888851,0.533427188133091,-0.0960958692442399,"Frederick County, Maryland",271709
"1174","Maryland",24023,"Garrett County",12002,3281,15611,8721,0.768816859906476,0.210172314393697,0.558644545512779,"Garrett County, Maryland",28804
"1175","Maryland",24025,"Harford County",80930,63095,148186,17835,0.546137961750773,0.425782462580811,0.120355499169962,"Harford County, Maryland",260924
"1176","Maryland",24027,"Howard County",48390,129433,183062,-81043,0.26433667282123,0.707044607837782,-0.442707935016552,"Howard County, Maryland",332316
"1177","Maryland",24029,"Kent County",5195,5329,10794,-134,0.481285899573837,0.493700203816935,-0.012414304243098,"Kent County, Maryland",19195
"1178","Maryland",24031,"Montgomery County",101222,419569,533743,-318347,0.189645578490022,0.786088061108061,-0.596442482618039,"Montgomery County, Maryland",1062054
"1179","Maryland",24033,"Prince George's County",37090,379208,424855,-342118,0.0873003730684587,0.892558637652846,-0.805258264584388,"Prince George's County, Maryland",967194
"1180","Maryland",24035,"Queen Anne's County",18741,10709,30290,8032,0.618719049191152,0.353549026081215,0.265170023109937,"Queen Anne's County, Maryland",49871
"1181","Maryland",24037,"St. Mary's County",30826,23138,55665,7688,0.553777059193389,0.415665139674841,0.138111919518548,"St. Mary's County, Maryland",113775
"1182","Maryland",24039,"Somerset County",5739,4241,10147,1498,0.56558588745442,0.417956046122006,0.147629841332414,"Somerset County, Maryland",24618
"1183","Maryland",24041,"Talbot County",10946,11062,22555,-116,0.485302593659942,0.490445577477278,-0.00514298381733536,"Talbot County, Maryland",37520
"1184","Maryland",24043,"Washington County",40224,26044,67779,14180,0.593458150754659,0.384248808628041,0.209209342126617,"Washington County, Maryland",154709
"1185","Maryland",24045,"Wicomico County",22944,22054,46216,890,0.496451445386879,0.477194045352259,0.0192574000346201,"Wicomico County, Maryland",103586
"1186","Maryland",24047,"Worcester County",18571,12560,31691,6011,0.586002335047805,0.396327032911552,0.189675302136253,"Worcester County, Maryland",52460
"1187","Maryland",24510,"Baltimore city",25374,207260,237461,-181886,0.106855441525135,0.872817009951108,-0.765961568425973,"Baltimore city, Maryland",585693
"1188","Massachusetts",25001,"Barnstable County",55311,91994,150325,-36683,0.367942790620323,0.611967403958091,-0.244024613337768,"Barnstable County, Massachusetts",229004
"1189","Massachusetts",25003,"Berkshire County",18064,51705,71375,-33641,0.253085814360771,0.724413309982487,-0.471327495621716,"Berkshire County, Massachusetts",129036
"1190","Massachusetts",25005,"Bristol County",119872,153377,279279,-33505,0.42921952599372,0.549189162092388,-0.119969636098668,"Bristol County, Massachusetts",579210
"1191","Massachusetts",25007,"Dukes County",2631,9914,12798,-7283,0.205578996718237,0.774652289420222,-0.569073292701985,"Dukes County, Massachusetts",20595
"1192","Massachusetts",25009,"Essex County",144837,267198,421210,-122361,0.34385935756511,0.634358158638209,-0.290498801073099,"Essex County, Massachusetts",809818
"1193","Massachusetts",25011,"Franklin County",11201,30030,42458,-18829,0.263813651137595,0.707287201469688,-0.443473550332093,"Franklin County, Massachusetts",71035
"1194","Massachusetts",25013,"Hampden County",87318,125948,218177,-38630,0.4002163381108,0.577274414809994,-0.177058076699194,"Hampden County, Massachusetts",465834
"1195","Massachusetts",25015,"Hampshire County",22281,63362,87854,-41081,0.253613950417739,0.721219295649601,-0.467605345231862,"Hampshire County, Massachusetts",162305
"1196","Massachusetts",25017,"Middlesex County",226956,617196,863577,-390240,0.262809222570772,0.714697126023505,-0.451887903452732,"Middlesex County, Massachusetts",1632002
"1197","Massachusetts",25019,"Nantucket County",1914,5241,7306,-3327,0.261976457705995,0.717355598138516,-0.455379140432521,"Nantucket County, Massachusetts",14251
"1198","Massachusetts",25021,"Norfolk County",125294,273312,407751,-148018,0.307280668839561,0.670291427856707,-0.363010759017145,"Norfolk County, Massachusetts",725999
"1199","Massachusetts",25023,"Plymouth County",121227,173630,301816,-52403,0.401658626447902,0.575284279163464,-0.173625652715562,"Plymouth County, Massachusetts",530820
"1200","Massachusetts",25025,"Suffolk County",58613,270522,335462,-211909,0.174723217532835,0.806416225980886,-0.631693008448051,"Suffolk County, Massachusetts",797941
"1201","Massachusetts",25027,"Worcester County",171683,248773,432014,-77090,0.397401473100409,0.575844764290046,-0.178443291189637,"Worcester County, Massachusetts",862099
"1202","Michigan",26001,"Alcona County",4848,2142,7064,2706,0.686296715741789,0.303227633069083,0.383069082672707,"Alcona County, Michigan",10167
"1203","Michigan",26003,"Alger County",3014,2053,5128,961,0.587753510140406,0.400351014040562,0.187402496099844,"Alger County, Michigan",8837
"1204","Michigan",26005,"Allegan County",41392,24449,67094,16943,0.616925507496945,0.364399201120816,0.252526306376129,"Allegan County, Michigan",120499
"1205","Michigan",26007,"Alpena County",10686,6000,16969,4686,0.629736578466616,0.353585950851553,0.276150627615063,"Alpena County, Michigan",28909
"1206","Michigan",26009,"Antrim County",9748,5960,15949,3788,0.611198194244153,0.373691140510377,0.237507053733776,"Antrim County, Michigan",23428
"1207","Michigan",26011,"Arenac County",5928,2774,8831,3154,0.671271656664024,0.314120711131242,0.357150945532782,"Arenac County, Michigan",15007
"1208","Michigan",26013,"Baraga County",2512,1478,4038,1034,0.622090143635463,0.366022783556216,0.256067360079247,"Baraga County, Michigan",8149
"1209","Michigan",26015,"Barry County",23471,11797,35905,11674,0.653697256649492,0.328561481687787,0.325135774961705,"Barry County, Michigan",62428
"1210","Michigan",26017,"Bay County",33125,26151,60255,6974,0.54974690897021,0.434005476723923,0.115741432246287,"Bay County, Michigan",103856
"1211","Michigan",26019,"Benzie County",6601,5480,12262,1121,0.538329799380199,0.446909150220192,0.0914206491600065,"Benzie County, Michigan",17973
"1212","Michigan",26021,"Berrien County",43519,37438,82391,6081,0.528200895728902,0.454394290638541,0.0738066050903617,"Berrien County, Michigan",154320
"1213","Michigan",26023,"Branch County",14064,6159,20536,7905,0.684846123880016,0.299912349045579,0.384933774834437,"Branch County, Michigan",44860
"1214","Michigan",26025,"Calhoun County",36221,28877,66281,7344,0.546476365776014,0.435675382085364,0.11080098369065,"Calhoun County, Michigan",134293
"1215","Michigan",26027,"Cass County",16699,9130,26216,7569,0.636977418370461,0.348260604211169,0.288716814159292,"Cass County, Michigan",51591
"1216","Michigan",26029,"Charlevoix County",9841,6939,17000,2902,0.578882352941177,0.408176470588235,0.170705882352941,"Charlevoix County, Michigan",26051
"1217","Michigan",26031,"Cheboygan County",10186,5437,15868,4749,0.641920846987648,0.342639274010587,0.299281572977061,"Cheboygan County, Michigan",25586
"1218","Michigan",26033,"Chippewa County",10681,6648,17642,4033,0.605430223330688,0.376828024033556,0.228602199297132,"Chippewa County, Michigan",36784
"1219","Michigan",26035,"Clare County",10861,5199,16281,5662,0.667096615686997,0.319329279528284,0.347767336158713,"Clare County, Michigan",30857
"1220","Michigan",26037,"Clinton County",25098,21968,47927,3130,0.523671416946606,0.45836376155403,0.0653076553925763,"Clinton County, Michigan",79123
"1221","Michigan",26039,"Crawford County",5087,2672,7861,2415,0.647118687189925,0.339905864393843,0.307212822796082,"Crawford County, Michigan",12994
"1222","Michigan",26041,"Delta County",13207,7606,21151,5601,0.624414921280318,0.359604746820481,0.264810174459836,"Delta County, Michigan",36896
"1223","Michigan",26043,"Dickinson County",9617,4744,14589,4873,0.659195284118171,0.325176502844609,0.334018781273562,"Dickinson County, Michigan",25952
"1224","Michigan",26045,"Eaton County",31798,31299,64327,499,0.494318093491069,0.486560853140983,0.00775724035008629,"Eaton County, Michigan",109174
"1225","Michigan",26047,"Emmet County",12135,9662,22177,2473,0.547188528655815,0.435676601884836,0.111511926770979,"Emmet County, Michigan",34105
"1226","Michigan",26049,"Genesee County",98714,119390,221360,-20676,0.445943259848211,0.539347668955548,-0.0934044091073365,"Genesee County, Michigan",406217
"1227","Michigan",26051,"Gladwin County",9893,4524,14603,5369,0.677463534890091,0.309799356296651,0.36766417859344,"Gladwin County, Michigan",25386
"1228","Michigan",26053,"Gogebic County",4600,3570,8266,1030,0.556496491652553,0.431889668521655,0.124606823130898,"Gogebic County, Michigan",14377
"1229","Michigan",26055,"Grand Traverse County",30502,28683,60236,1819,0.506374925293844,0.476177036987848,0.0301978883059964,"Grand Traverse County, Michigan",95246
"1230","Michigan",26057,"Gratiot County",12102,6693,19127,5409,0.63271814712187,0.349924190934281,0.282793956187588,"Gratiot County, Michigan",41752
"1231","Michigan",26059,"Hillsdale County",17037,5883,23302,11154,0.731138958029354,0.252467599347695,0.478671358681658,"Hillsdale County, Michigan",45759
"1232","Michigan",26061,"Houghton County",10378,7750,18501,2628,0.560942651748554,0.41889627587698,0.142046375871575,"Houghton County, Michigan",37360
